JUDUL,HARGA,KETERANGAN,KATEGORI,KONDISI,LOKASI,SKU ,FOTO1,FOTO2,FOTO3,FOTO4,FOTO5,FOTO6,FOTO7,FOTO8,FOTO9,FOTO10,LABEL1,LABEL2,LABEL3,LABEL4,LABEL5,LABEL6,LABEL7,LABEL8,LABEL9,LABEL10,LABEL11,LABEL12,LABEL13,LABEL14,LABEL15,LABEL16,LABEL17,LABEL18,LABEL19,LABEL20
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Kampong Selayang, Kuala Lumpur, Malaysia",11,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide11.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,Kuala Lumpur,12,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide12.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Kepong, Kuala Lumpur, Malaysia",13,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide13.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"56000 Cheras, Kuala Lumpur, Kuala Lumpur, Malaysia",14,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide14.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Damansara, Kuala Lumpur, Malaysia",15,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide15.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Kampong Baharu, Kuala Lumpur, Malaysia",16,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide16.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,Banting,17,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide17.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Kampong Banting, Selangor, Malaysia",18,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide18.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,Kuala Kubu Bharu,19,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide19.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,Kuala Selangor,20,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide20.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Kajang, Malaysia",21,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide21.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Bangi, Malaysia",22,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide22.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Cheras, Selangor",23,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide23.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Kelanang, Negeri Sembilan, Malaysia",24,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide24.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,Klang,25,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide25.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
,90,"ʀᴍ 𝟿𝟶.𝟶𝟶 𝟷ʙᴏᴛᴏʟ (ʜᴀʀɢᴀ ᴀsᴀʟ
ʀᴍ𝟷𝟸𝟶 sᴇʙᴏᴛᴏʟ) 
ᴊɪᴍᴀᴛ ʀᴍ𝟺𝟶: ʀᴍ𝟷𝟼𝟶.𝟶𝟶 
𝟸ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ
ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶.

ᴊɪᴍᴀᴛ ʀᴍ𝟷𝟻𝟿
ʀᴍ𝟸𝟶𝟶.𝟶𝟶 𝟹ʙᴏᴛᴏʟ ᴘᴇʀᴄᴜᴍᴀ 
𝟷ʙᴏᴛᴏʟ ᴄᴀᴘsᴜʟ ᴛᴏɴɢᴋᴀᴛ ᴀʟɪ ʙᴇʀɴɪʟᴀɪ ʀᴍ𝟼𝟿.𝟶𝟶 ᴊɪᴍᴀᴛ 𝟸𝟹𝟿",Lain-lain,Baru,"Pelabohan Klang, Selangor, Malaysia",26,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\01\Slide26.JPG,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180753.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180820.jpg,D:\PROJECT\JASA POSING\FACEBOOK MARKETPLACE\03\lampiran\IMG_20230131_180832.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
